cues,outcomes
her_talent_for_netball_and_swimming_her_places_in_the_school_teams,PastSimple
she_herself_a_pair_of_shoes_there_once,PastSimple
food_why_we_food,PresentSimple
he_through_the_glass_at_the_top_of_the_door,PastSimple
these_into_your_new_scheme_automatically,FutureSimple
for_one_or_two_minutes_nothing,PastSimple
they_a_letter_to_the_social_work_services_group_a_department_of_the_scottish_office_and_to_the_local_government_ombudsman,PastSimple
they_to_heathrow,PastSimple
and_of_course_there_also_natural_barriers_such_as_roots_ruts_streams_without_bridges_deep_undergrowth_steep_slopes_and_rock_faces,PresentSimple
there_some_really_nice_people_here,PresentSimple
they_never,FutureSimple
no_new_date_for_the_visit,PastSimple
stockings_with_these_games_this_christmas,FutureSimple
stephen_always_an_anorak_and_a_pair_of_walking_boots_in_the_car,PastSimple
the_village_itself_worth_a_closer_look,PresentSimple
called_an_old_cow_so_she_the_phone_down,PastSimple
you_inclined_to_more_relevance_in_the_examination,FutureSimple
mossy_boulders_strangely_twisting_tree_roots_and_little_streams_splashing_over_stones_my_delight,PresentSimple
and_even_the_sun_itself_nothing_special_either,PresentSimple
they_these_warnings_completely,PresentSimple
there_a_growing_interest_in_other_systems_with_possible_advantages_over_tokamaks,PresentSimple
most_of_her_life_in_england,PastSimple
plans_trying_out_the_boat_in_every_conceivable_condition_and_every_possible_sea_state,PresentSimple
policy_choices_always_within_a_relatively_narrow_spectrum_of_possible_options,FutureSimple
your_cheque,FutureSimple
and_he_at_his_disposal_almost_an_embarrassment_rather_than_a_shortage_of_political_experience,PastSimple
got_to_get_christine_off_to_school_first_and_then_you_straight_up_there,PresentSimple
for_a_moment_they_apart,PastSimple
paces_everything,PresentSimple
you_charge_of_the_recruitment_and_training_of_staff_as_well_as_planning_rosters_purchasing_and_stock_taking,FutureSimple
everyone_in_the_town_team_a_part,PastSimple
and_then_gradually_no_one,PastSimple
it_a_choice_between_the_politics_of_envy_as_advocated_so_often_by_the_conservative_party_and_the_ethics_of_community,FutureSimple
cross_between_church_and_prison_at_this_hour,PresentSimple
the_bulletin_articles_from_other_publications_as_well_as_those_written_by_its_own_correspondents_throughout_the_region,PresentSimple
hardly_any_of_it_in_the_present,PresentSimple
only_it_just_what_mm_mm,PastSimple
which_the_youngest_one,PresentSimple
he_our_failings,FutureSimple
ah_so_they,PresentSimple
the_political_practices_of_the_transnational_capitalist_class_in_terms_of_two_issues,FutureSimple
it_our_headquarters,FutureSimple
the_new_station_consisting_of_the_by_then_classic_steel_concrete_and_glass_concourse_with_facilities_around_its_outer_flanks_and_with_steps_and_ramps_leading_down_to_the_platforms_below_a_new_twist_to_the_separation_of_passengers_and_baggage_regarded_as_an_ideal_at_so_many_american_stations,PastSimple
cos_nobody_responsible_for_that_really,PastSimple
private_and_public_finances_both_to_health,FutureSimple
the_needs_of_different_organisation_considerably_according_to_their_complexity_and_the_hazards_associated_with_their_operations,FutureSimple
only_it_for_a_few_months,PastSimple
i_it_to_you,FutureSimple
that_no_longer,PresentSimple
it_her_home_after_all,PresentSimple
assessing_the_extent_of_our_poverty_helen,PastSimple
where_track_ends_forward_with_hedge_on_left,PresentSimple
up_her_chin,PastSimple
the_same_but_even_more_so_in_italy,PresentSimple
with_the_spring_there_a_dramatic_improvement_in_the_quality_of_life,PastSimple
what_sort_of_room_you_next_door,PresentSimple
so_the_slurry_into_large_storage_tanks_or_lagoons,PresentSimple
the_study_the_impact_of_the_new_centres_on_trading_employment_and_consumer_behaviour_using_methods_developed_by_dr_davies_in_earlier_work,FutureSimple
he_the_lead_in_dick_whittington_at_halifax,FutureSimple
where_my_volvo,PresentSimple
that_concern_myopic,PresentSimple
but_that_not_this_time,FutureSimple
but_it,FutureSimple
paul_his_ticket_back_into_his_jacket,PresentSimple
and_your_achievements_however_modest,PresentSimple
okay_number_six_what_a_recurring_disability_claim,PresentSimple
monogamy_universal_but_adultery_frequent,PresentSimple
many_badge_flights_by_poor_photography_or_by_good_photographs_being_taken_outside_the_correct_photographic_zone,PresentSimple
edward_at_the_head_of_a_great_army_thousands_of_men,FutureSimple
no_charge_for_attendance_at_this_seminar,FutureSimple
durie_ko_neil_silver_tottenham_striker_gordon_durie_out_of_action_for_two_weeks_after_being_rushed_to_hospital_last_night_for_an_operation_on_his_left_knee,FutureSimple
there_other_contenders_too,PresentSimple
it_her_bare,PresentSimple
it_a_pivotal_part_of_government_division_as_the_procurement_agent_for_dti_for_nuclear_liabilities,FutureSimple
the_lower_parts_of_the_walls_generally_panelled_or_veneered_with_slabs_of_marble_in_white_and_colours,PastSimple
to_practice_those_patterns_not_only_accuracy_in_speaking_but_speed_analysis_also,FutureSimple
he_satisfied,PastSimple
this_offer_to_the_gentiles_as_well_as_the_jews,FutureSimple
but_then_a_month_or_so_ago_i_from_it,PastSimple
these_conventional_undergraduate_and_postgraduate_teacher_training_courses_innovative_courses_articled_teacher_schemes_and_programmes_of_training_for_licensed_teachers,FutureSimple
money_money_matters_either_wonderful_or_seriously_fragile,FutureSimple
a_social_role_thus_mutual_expectations,PresentSimple
he_really_very_good,PresentSimple
consideration_also_to_the_prospects_for_the_future_growth_of_these_services,FutureSimple
so_where_this_aix,PresentSimple
tomorrow_i_not_sick,FutureSimple
moreover_women_singularly_low_expectations_of_health,PastSimple
their_interests_almost_all_the_conventional_disciplines,PresentSimple
the_secret_out,PastSimple
second_most_of_it_bland_in_the_extreme,PastSimple
the_inflated_middle_part_of_the_head_tapers_forwards_this_species_in_great_numbers_in_the_wheeler_shale_of_utah_usa,PresentSimple
the_thought_to_me_faintly_obscene,PastSimple
otherwise_both_sides_of_the_subject,FutureSimple
for_instance_blackbirds_owls_producing_a_high_intensity_pinking_call,FutureSimple
the_money_supply_thus,FutureSimple
both_their_cars_in_the_space_of_three_days,PastSimple
untold_riches_through_lothern,PastSimple
now_with_the_physical_signs_so_very_apparent_celia_even_more_concerned_at_the_prospect_of_confronting_her,PastSimple
and_if_parliament_a_law_yes,PresentSimple
a_major_change_in_the_infrastructure_therefore_a_corresponding_change_in_the_superstructure,FutureSimple
he_whisky_and_dry_ginger,FutureSimple
that_entirely_up_to_you,FutureSimple
a_second_side_to_this_issue_managerial_culture,PresentSimple
our_positive_policy_towards_inward_investment_in_contrast_to_that_of_the_tuc_and_the_labour_party,FutureSimple
but_he_it_right_with_a_bit_more_work_over_the_next_couple_of_days,FutureSimple
i_then_with_great_affection_and_with_quite_a_lot_of_pain,PresentSimple
he_he_every_single_dramatic_possibility,PresentSimple
two_foot_from_the_cobbles_you_like_mm,PresentSimple
yo_you_moonlight_bathing_and_all_sorts,PresentSimple
but_my_dad_he_just_not_it,FutureSimple
for_the_remainder_of_the_meal_they_politely_about_business_and_exchanged_city_gossip,PastSimple
poor_ventilation_and_damp_almost_certainly_the_prime_causes,FutureSimple
motorists_a_spectacular_view_of_the_city_centre,FutureSimple
into_the_wind_some_shots_inevitably_directly_into_the_wind,FutureSimple
you_him_too,FutureSimple
how_green_you,PresentSimple
ah_this_piece_nice,PresentSimple
and_your_memory,FutureSimple
the_hardship_of_saving_water_most_on_the_poorest_people,FutureSimple
in_the_meantime_the_decision_to_allow_purchases_of_gilts_by_banks_and_building_societies_to_count_as_part_of_the_funding_programme_the_monetary_squeeze_for_the_time_being,FutureSimple
it_not_your_baby,FutureSimple
secondly_in_order_to_make_redistribution_successful_both_in_economic_terms_and_for_the_beneficiary_the_implementation_of_modern_efficient_and_productive_techniques,PresentSimple
it_quite_rightly_this_status_through_the_determination_commitment_and_insight_of_its_founder_director_sue_davies,PastSimple
she_after_him,PastSimple
he_on_the_floor_belly_up_wiggling_happily_hands_sticking_out_from_the_shoulders_at_a_crazy_alligator_angle,PresentSimple
i_him_a_job_there,FutureSimple
nothing_less_thadeus_in_his_tracks,FutureSimple
barry_you,PresentSimple
the_free_presbyterian_church_democratic_unionist,PresentSimple
moreover_with_strictly_asexual_reproduction_mutations_inevitably,FutureSimple
just_one_minute_into_the_journey_from_bolton_street_station_passengers_restoration_work_progressing_on_a_large_boiler_and_locomotive_chassis_belonging_to_the_bolton_steam_locomotive_company,FutureSimple
these_movements_of_capital_and_labour_local_labour_market_conditions_increasing_the_demand_for_labour_and_raising_wage_levels_in_the_previously_low_wage_areas_and_increasing_labour_supply_and_reducing_relative_wages_in_the_previously_high_wage_areas,FutureSimple
it_a_different_story_this_time,FutureSimple
so_up_it_higher,PastSimple
one_further_and_less_important_qualification,PresentSimple
how_your_head,PresentSimple
oh_yes_they_regular_men,PastSimple
i_some_kind_of_feelings_towards_that_idea,PresentSimple
there_only_a_man_in_tattered_blue_dungarees_hammering_busily_at_a_makeshift_crush_at_the_exit_to_the_fold_yard,PastSimple
humour_out_of_precision_not_chaos,PresentSimple
mm_how_many_people_there,PresentSimple
how_long_they_and_how_many_swallows_and_on_this_one_how_many_flies,FutureSimple
emotional_and_practical_support_emotional_and_practical_support_the_fourth_requirement,PresentSimple
to_this_day_the_world_him_that_way,PresentSimple
wi_you_on_to_talk_about_that_at_all,FutureSimple
epictetus_kant_not_immortal,PresentSimple
she_increasingly_active_as_a_speaker_and_writer_on_problems_facing_women_workers,PastSimple
scotland_yard_investigating_buckingham_palace_security_after_the_apparent_theft_of_private_letters_from_the_princess_royal,PresentSimple
how_we_people_like_shadwell_into_factories_in_the_first_place,FutureSimple
in_future_castle_only_provision_for_amortisation_of_audio_copyrights_for_permanent_diminution_in_value,FutureSimple
nevertheless_a_winter_mulch_of_bulky_material_or_a_thick_layer_of_pea_shingle_plants_from_the_worst_ravages_of_winter,FutureSimple
i_these,FutureSimple
secondly_there_a_widening_trade_deficit_in_building_products,PresentSimple
it_a_single_child,FutureSimple
kids_good_at_it,PresentSimple
in_practice_any_single_investigation_much_stricter_data_requirements_than_this_rather_general_list,FutureSimple
first_things_first_we_in,PastSimple
and_it_that_accurate,FutureSimple
what_about_the_time_where_i_the_time,PresentSimple
the_building_business_after_nine_months_in_haiti_conway_a_happy_man,PastSimple
end_you_to_the_end_of_that_line,FutureSimple
these_persons_the_cartridges_themselves_if_necessary_after_training,FutureSimple
he_also_allegedly_the_conditions_of_a_community_service_order,PastSimple
yet_they_as_important_to_life_here_as_night_and_day_as_winter_and_summer_as_birth_and_death,PresentSimple
this_in_turn_bleeding_and_therefore_the_extent_of_the_injury,FutureSimple
having_taken_on_the_teachers_and_the_police_he_now_up_to_fellow_ministers_and_the_voters,FutureSimple
they_also_uncertain_as_to_the_status_role_and_purpose_of_the_advisory_committee,PastSimple
it_of_energy,FutureSimple
that_an_unidentified_foreign_car,PresentSimple
john_and_i_glances,PresentSimple
netware_and_dos_versions_out_by_the_end_of_the_year,FutureSimple
at_the_very_least_spotting_conflicting_goals_you_to_potential_problems,FutureSimple
i_my_key,PastSimple
to_the_left_a_dinosaur_of_a_stone_pulpit_all_arched_and_ornamented,PastSimple
that_there_not_one_single_audience_but_different_audiences_for_mass_communication,PresentSimple
this_my_room,PresentSimple
people_helpful_too,PastSimple
there_sixty_activities_suitable_for_use_with_classes_of_all_sizes_and_at_all_levels_of_general_or_esp_courses,PresentSimple
we_in_alba,FutureSimple
in_spite_of_these_variations_the_principles_involved_in_providing_nursing_care_for_patients_the_same_or_similar_on_all_surgical_wards,FutureSimple
these_things_we_very_strictly,PresentSimple
almost_at_once_a_telephone_again,PastSimple
no_doubt_she_also_herself_with_the_best_of_our_manhood,FutureSimple
but_we_ways_of_introducing_further_protection_for_the_police,FutureSimple
an_approach_to_the_bank_manager,FutureSimple
my_thighs_so_wobbly,PresentSimple
the_next_fork_in_the_road_but_in_russia_reform_not_only_a_question_of_getting_the_principles_right,PresentSimple
we_probably_it_as_vacation,FutureSimple
it_more_textual_meaning_than_an_adverbial_occurring_in_the_same_position,PresentSimple
but_it_not_easy,FutureSimple
sexually_she_it_very_much,PastSimple
it_one_of_the_group,PastSimple
all_patients_in_terms_of_clinical_priority,PresentSimple
in_the_period_just_before_an_election_results_from_some_polling_organization_almost_every_day,PresentSimple
for_others_it_their_first_attempt,FutureSimple
he_usually,PresentSimple
we_always_out_together,PastSimple
i_however_to_their_attention_your_offer_of_a_talk_on_this_matter,FutureSimple
mother_you_on_the_planet_earth,PresentSimple
for_creative_people_working_in_the_confines_of_downtown_vancouver_windrush_a_heavenly_contrast,PastSimple
alas_this_never,PastSimple
the_overall_design_of_the_workshop_on_structural_facilities_of_the_school_and_also_the_number_of_willing_teaching_staff,FutureSimple
he_first_and_foremost_for_his_creative_individuality_warmth_of_personality_and_simple_humanity,FutureSimple
the_market_response_enthusiastic,PastSimple
eleven_years_earlier_he_the_victim_of_an_ira_car_bomb_at_hyde_park,PastSimple
today_i_no_choice,PresentSimple
but_it_in_service_as_a_goods_station,PastSimple
in_feeding_habits_they_a_similar_role_to_the_kites_in_europe_africa_and_asia,PresentSimple
then_both_the_woman_and_edouard_to_their_knees,PastSimple
you_my_bit_about_the_chip_in_chitty_chitty_bang_bang,PastSimple
other_western_democracies_no_better,PastSimple
the_prince_an_estate_there,PresentSimple
at_two_forty_two_sixty_two_eighty_three_hundred_three_twenty_three_fifty_three_eighty_four_hundred_four_twenty_four_fifty_four_eighty_five_hundred_five_hundred_offered_standing_at_five_hundred_pounds_and_selling_for_five_hundred_pounds,PresentSimple
it_on_the_head_with_a_spade_by_my_brother,PastSimple
but_still_fiver_alone_under_the_yew_tree,PastSimple
we_arms_control_and_reduction_initiatives,FutureSimple
information_from_personal_interviews_with_senior_managers_in_matched_triads_of_us_japanese_and_british_companies_operating_in_industries_of_national_significance_in_terms_of_size_and_growth,FutureSimple
erm_when_you_a_lower_number,PresentSimple
a_commercial_rate_of_interest_usually_pending_redemption_of_the_stock,FutureSimple
